[SCAN]              	moist_fred (SCAN:633a6ecadaf9ae3bd76b91e3c59d01e7af0fd779)	TARGET	(in-scope, target)
[ASN]               	{"asn": "14061", "country": "US", "description": "DigitalOcean, LLC", "name": "DIGITALOCEAN-ASN", "subnet": "188.166.64.0/18"}	asn	(distance-1)
[ASN]               	{"asn": "14061", "country": "US", "description": "DigitalOcean, LLC", "name": "DIGITALOCEAN-ASN", "subnet": "104.131.64.0/18"}	asn	(distance-1)
[DNS_NAME]          	kim.ns.cloudflare.com	SOA	(affiliate, cdn-cloudflare, distance-1, subdomain)
[ASN]               	{"asn": "13335", "country": "US", "description": "Cloudflare, Inc.", "name": "CLOUDFLARENET", "subnet": "172.64.153.0/24"}	asn	(distance-1)
[DNS_NAME]          	mx.sendgrid.net	MX	(affiliate, distance-1, subdomain)
[DNS_NAME]          	nyc3-sslvpn2.internal.digitalocean.com	crt	(cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	coffee-sfo2.digitalocean.com:443	internetdb	(cloud-digitalocean, in-scope)
[URL]               	https://cloudsupport-full-staging.digitalocean.com/	httpx	(cloud-amazon, cloud-digitalocean, dir, in-scope, ip-13-228-64-84, status-301)
[URL]               	https://ns2.digitalocean.com:2096/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, in-scope, ip-173-245-59-41, status-403)
[DNS_NAME]          	frontify.com	sslcert	(a-record, affiliate, cloud-amazon, distance-1, domain, mx-record, ns-record, soa-record, txt-record)
[OPEN_TCP_PORT]     	bc-cdn.digitalocean.com:80	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	ns3.digitalocean.com:8443	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "investor.digitalocean.com", "technology": "cloudflare", "url": "http://investor.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	vpn-staging.digitalocean.com:443	internetdb	(cloud-digitalocean, in-scope)
[DNS_NAME]          	github-cloud.s3.amazonaws.com	httpx->excavate	(affiliate, distance-2, subdomain)
[SOCIAL]            	{"platform": "github", "profile_name": "rak16", "url": "https://github.com/rak16"}	httpx->excavate->social	(distance-2, spider-danger)
[OPEN_TCP_PORT]     	mda.referrals.digitalocean.com:443	internetdb	(cloud-amazon, cloud-digitalocean, in-scope)
[DNS_NAME]          	productionresultssa10.blob.core.windows.net	httpx->excavate	(a-record, affiliate, cname-record, distance-2, subdomain)
[DNS_NAME]          	prod-codd-admin.blr1.internal.digitalocean.com	otx->speculate	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	ns2.mktdns.com	NS	(affiliate, distance-1, subdomain)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/k8s-adoption-journey"}	github_org	(cdn-github, distance-1, git)
[TECHNOLOGY]        	{"host": "ams1.mirrors.digitalocean.com", "technology": "cloudflare", "url": "http://ams1.mirrors.digitalocean.com:443/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	mail.digitalocean.com	crt	(cloud-digitalocean, in-scope, subdomain)
[SOCIAL]            	{"platform": "twitter", "profile_name": "digitalocean", "url": "https://twitter.com/digitalocean"}	httpx->excavate->social	(distance-2, spider-danger, spider-max)
[SOCIAL]            	{"platform": "github", "profile_name": "opensearch", "url": "https://github.com/opensearch"}	httpx->excavate->social	(distance-2, spider-danger)
[ASN]               	{"asn": "14618", "country": "US", "description": "Amazon.com, Inc.", "name": "AMAZON-AES", "subnet": "44.192.0.0/11"}	asn	(distance-1)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/marketplace-pi-hole-vpn"}	github_org	(cdn-github, distance-1, git)
[DNS_NAME]          	productionresultssa1.blob.core.windows.net	httpx->excavate	(a-record, affiliate, cname-record, distance-2, subdomain)
[ASN]               	{"asn": "16509", "country": "US", "description": "Amazon.com, Inc.", "name": "AMAZON-02", "subnet": "15.197.160.0/20"}	asn	(distance-1)
[DNS_NAME]          	ns1.digitalocean.com	NS	(cdn-cloudflare, cloud-digitalocean, in-scope, subdomain)
[TECHNOLOGY]        	{"host": "ams3.mirrors.digitalocean.com", "technology": "cloudflare", "url": "http://ams3.mirrors.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	sgp1.sonar.digitalocean.com	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope, subdomain)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-functions-python-jokes"}	github_org	(cdn-github, distance-1, git)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-functions-stripe"}	github_org	(cdn-github, distance-1, git)
[DNS_NAME]          	nyc3-sslvpn2.internal.digitalocean.com	anubisdb	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	mailgun.org	sslcert	(affiliate, cloud-google, distance-1, domain)
[OPEN_TCP_PORT]     	ui-cdn-staging.digitalocean.com:80	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "hackathon-tracker.digitalocean.com", "technology": "cloudflare", "url": "http://hackathon-tracker.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	events.digitalocean.com:8443	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[ASN]               	{"asn": "8075", "country": "US", "description": "Microsoft Corporation", "name": "MICROSOFT-CORP-MSN-AS-BLOCK", "subnet": "40.126.0.0/18"}	asn	(distance-1)
[DNS_NAME]          	forum.digitalocean.com	crt	(cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	ir.digitalocean.com:2087	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	ir.digitalocean.com:2086	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	marketplace-staging-prometheus-fra1.digitalocean.com	anubisdb	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	coffee-sfo2.digitalocean.com	otx	(cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	redirected.ams3.sonar.digitalocean.com:80	internetdb	(cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "ns2.digitalocean.com", "technology": "cloudflare", "url": "http://ns2.digitalocean.com:2082/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	partners.digitalocean.com	columbus	(cdn-cloudflare, cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	cloudsupport-full-staging.digitalocean.com:443	speculate	(cloud-amazon, cloud-digitalocean, in-scope)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-laravel"}	github_org	(cdn-github, distance-1, git)
[TECHNOLOGY]        	{"host": "email.digitalocean.com", "technology": "cloudflare", "url": "http://email.digitalocean.com:8880/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	ab.sendgrid.net	TXT	(affiliate, distance-1, subdomain)
[DNS_NAME]          	productionresultssa6.blob.core.windows.net	httpx->excavate	(a-record, affiliate, cname-record, distance-2, subdomain)
[OPEN_TCP_PORT]     	registry.digitalocean.com:2087	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	sendgrid.net	CNAME	(affiliate, distance-1, domain)
[TECHNOLOGY]        	{"host": "ir.digitalocean.com", "technology": "cloudflare", "url": "https://ir.digitalocean.com:2096/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	walt.ns.cloudflare.com	NS	(affiliate, cdn-cloudflare, distance-1, subdomain)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/oneclick-quickstarts"}	github_org	(cdn-github, distance-1, git)
[URL]               	http://ir.digitalocean.com:2082/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-attention-required-cloudflare, in-scope, ip-162-159-130-11, status-403)
[DNS_NAME]          	news.digitalocean.com	otx->speculate	(cloud-digitalocean, in-scope, subdomain)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/recws"}	github_org	(cdn-github, distance-1, git)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/mastodon-on-kubernetes"}	github_org	(cdn-github, distance-1, git)
[OPEN_TCP_PORT]     	careers.digitalocean.com:443	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	spf.mandrillapp.com	TXT	(affiliate, distance-1, subdomain, txt-record)
[OPEN_TCP_PORT]     	brand.digitalocean.com:443	internetdb	(cloud-amazon, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	ns2.digitalocean.com:2096	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	coffee-nyc3.digitalocean.com	certspotter->speculate	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	marketplace-frontend-blr1.digitalocean.com	crt	(cloud-digitalocean, in-scope, subdomain)
[FINDING]           	{"description": "Dangling NS Records (NS records without SOA) Confidence: [POSSIBLE] Signature: [N/A] Indicator: [DNSWalk Analysis] Trigger: [walt.ns.cloudflare.com, kim.ns.cloudflare.com] baddns Module: [NS]", "host": "redirected.fra1.sonar.digitalocean.com"}	baddns	(baddns-ns, in-scope)
[FINDING]           	{"description": "Dangling NS Records (NS records without SOA) Confidence: [POSSIBLE] Signature: [N/A] Indicator: [DNSWalk Analysis] Trigger: [walt.ns.cloudflare.com, kim.ns.cloudflare.com] baddns Module: [NS]", "host": "console.digitalocean.com"}	baddns	(baddns-ns, in-scope)
[FINDING]           	{"description": "Dangling NS Records (NS records without SOA) Confidence: [POSSIBLE] Signature: [N/A] Indicator: [DNSWalk Analysis] Trigger: [walt.ns.cloudflare.com, kim.ns.cloudflare.com] baddns Module: [NS]", "host": "prod-codd-admin.nyc3.internal.digitalocean.com"}	certspotter->baddns	(baddns-ns, in-scope)
[ASN]               	{"asn": "14061", "country": "US", "description": "DigitalOcean, LLC", "name": "DIGITALOCEAN-ASN", "subnet": "159.203.160.0/20"}	asn	(distance-1)
[TECHNOLOGY]        	{"host": "ams1.mirrors.digitalocean.com", "technology": "cloudflare", "url": "http://ams1.mirrors.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	o4.outbound-sg.digitalocean.com	PTR	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	p.ssl-263-default.ssl.fastly.net	sslcert	(affiliate, cloud-fastly, distance-1, subdomain)
[DNS_NAME]          	pages.info.digitalocean.com	columbus	(a-record, cdn-cloudflare, cloud-digitalocean, cname-record, in-scope, ns-record, soa-record, subdomain)
[DNS_NAME]          	vpn-fra1.digitalocean.com	anubisdb	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	speedtest-sgp1.digitalocean.com	anubisdb	(cloud-digitalocean, in-scope, subdomain)
[ASN]               	{"asn": "11377", "country": "US", "description": "SendGrid, Inc.", "name": "SENDGRID", "subnet": "159.183.0.0/19"}	asn	(distance-1)
[OPEN_TCP_PORT]     	blog.digitalocean.com:80	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	ns2.digitalocean.com	PTR	(cdn-cloudflare, cloud-digitalocean, in-scope, subdomain)
[TECHNOLOGY]        	{"host": "email.digitalocean.com", "technology": "cloudflare", "url": "http://email.digitalocean.com:2086/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-golang-github-action"}	github_org	(cdn-github, distance-1, git)
[OPEN_TCP_PORT]     	cloudflareinproduction.storage.digitalocean.com:2087	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	productionresultssa18.blob.core.windows.net	httpx->excavate	(a-record, affiliate, cname-record, distance-2, subdomain)
[DNS_NAME]          	mx.sendgrid.net	MX	(affiliate, distance-1, subdomain)
[DNS_NAME]          	www.digitalocean.com	httpx->excavate->host	(a-record, aaaa-record, cdn-cloudflare, cloud-digitalocean, in-scope, subdomain)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-typescript"}	github_org	(cdn-github, distance-1, git)
[OPEN_TCP_PORT]     	ir.digitalocean.com:8080	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	prod-codd-admin.nyc3.internal.digitalocean.com	anubisdb	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	o3.outbound-sg.digitalocean.com	PTR	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	i.manage.microsoft.com	sslcert	(affiliate, cloud-azure, distance-1, subdomain)
[SOCIAL]            	{"platform": "github", "profile_name": "collections", "url": "https://github.com/collections"}	httpx->excavate->social	(distance-2, spider-danger)
[DNS_NAME]          	ns3.digitalocean.com	NS	(cdn-cloudflare, cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	enterpriseregistration.digitalocean.com:80	internetdb	(cloud-azure, cloud-digitalocean, in-scope)
[DNS_NAME]          	www.clienteng-sfo2.digitalocean.com	internetdb	(cloud-digitalocean, in-scope, subdomain)
[DNS_NAME]          	aspmx3.googlemail.com	MX	(affiliate, distance-1, subdomain)
[OPEN_TCP_PORT]     	ir.digitalocean.com:8443	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	ns10.dnsmadeeasy.com	SOA	(affiliate, distance-1, subdomain)
[TECHNOLOGY]        	{"host": "ir.digitalocean.com", "technology": "cloudflare", "url": "https://ir.digitalocean.com:2083/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[URL]               	https://marketplace-assets.digitalocean.com/	httpx->excavate->httpx	(affiliate, cdn-cloudflare, cloud-digitalocean, dir, in-scope, ip-104-19-173-68, status-403)
[TECHNOLOGY]        	{"host": "email.digitalocean.com", "technology": "cloudflare", "url": "http://email.digitalocean.com:2095/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	manage.microsoft.com	sslcert	(affiliate, cloud-azure, distance-1, subdomain)
[OPEN_TCP_PORT]     	ns1.digitalocean.com:2087	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[URL]               	http://cloudflareinproduction.storage.digitalocean.com:2083/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-400-the-plain-http-request-was, in-scope, ip-104-18-42-227, status-400)
[DNS_NAME]          	sfo1vnc01.digitalocean.com	columbus	(a-record, cloud-digitalocean, in-scope, subdomain)
[ASN]               	{"asn": "14061", "country": "US", "description": "DigitalOcean, LLC", "name": "DIGITALOCEAN-ASN", "subnet": "178.62.128.0/18"}	asn	(distance-1)
[ASN]               	{"asn": "13335", "country": "US", "description": "Cloudflare, Inc.", "name": "CLOUDFLARENET", "subnet": "173.245.58.0/24"}	asn	(distance-1)
[TECHNOLOGY]        	{"host": "registry.digitalocean.com", "technology": "cloudflare", "url": "http://registry.digitalocean.com:2083/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "mirrors.digitalocean.com", "technology": "cloudflare", "url": "http://mirrors.digitalocean.com:2083/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "ir.digitalocean.com", "technology": "cloudflare", "url": "http://ir.digitalocean.com:2082/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[FINDING]           	{"description": "Possible secret (Digitaloceantoken): ['digitalocean.com/community/tutorials/how-to-install-and-set-up-laravel-with-docker-compose-on-ubuntu-22-', 'digitalocean.com/community/tutorials/how-to-set-up-a-scalable-laravel-6-application-using-managed-databases-and-', 'digitalocean.com/developer-center/connect-to-digitalocean-managed-databases-from-anywhere-securely', 'digitalocean.com/community/tutorials/how-to-install-and-set-up-laravel-with-docker-compose-on-ubuntu-22-', 'digitalocean.com/developer-center/connect-to-digitalocean-managed-databases-from-anywhere-securely']", "host": "marketplace.digitalocean.com", "url": "https://marketplace.digitalocean.com/"}	httpx->secretsdb	(in-scope, spider-danger)
[ASN]               	{"asn": "13335", "country": "US", "description": "Cloudflare, Inc.", "name": "CLOUDFLARENET", "subnet": "104.18.36.0/24"}	asn	(distance-1)
[FINDING]           	{"description": "Possible secret (sendgrid - 2): ['sendgrid =']", "host": "marketplace.digitalocean.com", "url": "https://marketplace.digitalocean.com/"}	httpx->secretsdb	(in-scope, spider-danger)
[FINDING]           	{"description": "Possible secret (Password in URL): ['https://devdojo.com\",\"email\":\"support@devdojo.com\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\":[{\"', 'https://appwrite.io\",\"email\":\"team@appwrite.io\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\":[{\"', 'https://netmaker.io\",\"email\":\"info@netmaker.io\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\":[{\"', 'https://appwrite.io\",\"email\":\"team@appwrite.io\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\":[{\"', 'http://ngrok.com\",\"email\":\"support@ngrok.com\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\"', 'https://resoto.com\",\"email\":\"eng@some.engineering\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"', 'https://antmedia.io\",\"email\":\"support@antmedia.io\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\":[{\"', 'https://netmaker.io\",\"email\":\"info@netmaker.io\",\"hours\":null,\"termsUrl\":null,\"__typename\":\"CustomAppDataSupport\"},\"softwareIncluded\":[{\"', 'postgresql://${PGSQL_USER}:${PGSQL_PASSWORD}@${PGSQL_HOST}:${PGSQL_PORT}/${PGSQL_USER}?sslmode=require\\\\\"', 'postgresql://${PGSQL_USER}:${PGSQL_PASSWORD}@${PGSQL_HOST}:${PGSQL_PORT}/${PGSQL_USER}?sslmode=require\\\\\"', 'postgres://${PGSQL_USER}:${PGSQL_PASSWORD}@${AS_HOST_FQDN}:9393/defaultdb?sslmode=require\\\\\"']", "host": "marketplace.digitalocean.com", "url": "https://marketplace.digitalocean.com/"}	httpx->secretsdb	(in-scope, spider-danger)
[ASN]               	{"asn": "14061", "country": "US", "description": "DigitalOcean, LLC", "name": "DIGITALOCEAN-ASN", "subnet": "162.243.191.0/24"}	asn	(distance-1)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/packagecloud-ansible-role"}	github_org	(cdn-github, distance-1, git)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/fluentbit-operator"}	github_org	(cdn-github, distance-1, git)
[OPEN_TCP_PORT]     	marketplace-staging.digitalocean.com:443	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	ns2.digitalocean.com:8880	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	rooster.nyc3.cdn.digitaloceanspaces.com	CNAME	(a-record, aaaa-record, affiliate, cdn-cloudflare, cloud-digitalocean, distance-1, subdomain)
[DNS_NAME]          	m.global-ssl.fastly.net	CNAME	(affiliate, cloud-fastly, distance-1, subdomain)
[FINDING]           	{"description": "Possible secret (Digitaloceantoken): ['digitalocean.com/community/tutorials/how-to-build-a-security-information-and-event-management-siem-system', 'digitalocean.com/community/tutorials/how-to-write-a-proposal-and-outline-for-a-digitalocean-community', 'digitalocean.com/community/tutorials/technical-recommendations-and-best-practices-for-digitalocean-s-tutorials']", "host": "www.digitalocean.com", "url": "https://www.digitalocean.com/community/pages/write-for-digitalocean"}	httpx->secretsdb	(in-scope, spider-danger)
[ASN]               	{"asn": "46652", "country": "US", "description": "DigitalOcean, LLC", "name": "SERVERSTACK-ASN", "subnet": "69.55.57.0/24"}	asn	(distance-1)
[ASN]               	{"asn": "14618", "country": "US", "description": "Amazon.com, Inc.", "name": "AMAZON-AES", "subnet": "52.72.0.0/15"}	asn	(distance-1)
[OPEN_TCP_PORT]     	coffee-nyc3.digitalocean.com:443	internetdb	(cloud-digitalocean, in-scope)
[URL]               	https://status.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-digitalocean-status, in-scope, ip-104-19-173-68, status-200)
[TECHNOLOGY]        	{"host": "email.referrals.digitalocean.com", "technology": "google cloud", "url": "http://email.referrals.digitalocean.com/"}	httpx->wappalyzer	(cloud-digitalocean, cloud-google, in-scope)
[URL]               	https://ns2.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, in-scope, ip-173-245-59-41, status-403)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-docker-cobol"}	github_org	(cdn-github, distance-1, git)
[DNS_NAME]          	cloudsupport-full-staging.digitalocean.com	certspotter->speculate	(cloud-amazon, cloud-digitalocean, in-scope, subdomain)
[URL]               	https://marketplace.digitalocean.com/	httpx->excavate->httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-digitalocean-marketplace, in-scope, ip-104-19-174-68, spider-danger, status-200)
[ASN]               	{"asn": "8075", "country": "US", "description": "Microsoft Corporation", "name": "MICROSOFT-CORP-MSN-AS-BLOCK", "subnet": "13.64.0.0/11"}	asn	(distance-1)
[URL]               	https://docs.digitalocean.com/products	httpx->excavate->httpx	(cdn-cloudflare, cloud-digitalocean, endpoint, http-title-301-moved-permanently, in-scope, ip-104-19-174-68, spider-danger, status-301)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-dockerfile-static"}	github_org	(cdn-github, distance-1, git)
[DNS_NAME]          	assets.digitalocean.com	anubisdb	(cloud-digitalocean, cloud-fastly, in-scope, subdomain)
[DNS_NAME]          	digitaloceanmirrors.com	CNAME	(affiliate, cdn-cloudflare, distance-1, domain)
[SOCIAL]            	{"platform": "github", "profile_name": "login", "url": "https://github.com/login"}	httpx->excavate->social	(distance-2, spider-danger)
[OPEN_TCP_PORT]     	status.digitalocean.com:443	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	walt.ns.cloudflare.com	NS	(affiliate, cdn-cloudflare, distance-1, subdomain)
[URL]               	http://ir.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-object-moved, in-scope, ip-162-159-130-11, status-301)
[OPEN_TCP_PORT]     	ns2.digitalocean.com:8443	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[URL]               	https://blr1.sonar.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, in-scope, ip-104-19-173-68, status-307)
[URL]               	http://pages.news.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-404-page-not-found, in-scope, ip-104-17-74-206, status-200)
[TECHNOLOGY]        	{"host": "ams1.sonar.digitalocean.com", "technology": "cloudflare", "url": "https://ams1.sonar.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	vpnroaming.digitalocean.com:443	internetdb	(cloud-digitalocean, in-scope)
[DNS_NAME]          	marketplace-staging-proxy-blr1.digitalocean.com	crt	(cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	investor.digitalocean.com:80	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	walt.ns.cloudflare.com	NS	(affiliate, cdn-cloudflare, distance-1, subdomain)
[OPEN_TCP_PORT]     	vpn-sfo2.digitalocean.com:443	internetdb	(cloud-digitalocean, in-scope)
[DNS_NAME]          	ns10.dnsmadeeasy.com	SOA	(affiliate, distance-1, subdomain)
[DNS_NAME]          	kim.ns.cloudflare.com	NS	(affiliate, cdn-cloudflare, distance-1, subdomain)
[DNS_NAME]          	proxy.enterprise.githubcopilot.com	httpx->excavate	(a-record, affiliate, cname-record, distance-2, subdomain)
[TECHNOLOGY]        	{"host": "ir.digitalocean.com", "technology": "cloudflare", "url": "https://ir.digitalocean.com:8443/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "inbound-sg.digitalocean.com", "technology": "cloudflare", "url": "http://inbound-sg.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	ns15.dnsmadeeasy.com	NS	(affiliate, distance-1, subdomain)
[TECHNOLOGY]        	{"host": "sbc.digitalocean.com", "technology": "google cloud", "url": "http://sbc.digitalocean.com/"}	httpx->wappalyzer	(cloud-digitalocean, cloud-google, in-scope)
[OPEN_TCP_PORT]     	ns2.digitalocean.com:443	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	marketplace-staging-grafana-fra1.digitalocean.com	anubisdb	(cloud-digitalocean, in-scope, subdomain)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/sample-functions-apollo-graphql"}	github_org	(cdn-github, distance-1, git)
[DNS_NAME]          	mxb.mailgun.org	MX	(affiliate, cloud-google, distance-1, subdomain)
[OPEN_TCP_PORT]     	digitalocean.com:8880	internetdb	(cdn-cloudflare, cloud-digitalocean, in-scope)
[CODE_REPOSITORY]   	{"url": "https://github.com/digitalocean/bash-static"}	github_org	(cdn-github, distance-1, git)
[URL]               	https://www.digitalocean.com/support	httpx->excavate->httpx	(cdn-cloudflare, cloud-digitalocean, endpoint, http-title-301-moved-permanently, in-scope, ip-104-19-174-68, spider-danger, status-301)
[DNS_NAME]          	walt.ns.cloudflare.com	NS	(affiliate, cdn-cloudflare, distance-1, subdomain)
[TECHNOLOGY]        	{"host": "ir.digitalocean.com", "technology": "cloudflare", "url": "http://ir.digitalocean.com/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[TECHNOLOGY]        	{"host": "entelolink.digitalocean.com", "technology": "nginx", "url": "http://entelolink.digitalocean.com/"}	httpx->wappalyzer	(cloud-digitalocean, in-scope)
[URL]               	http://ns1.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, in-scope, ip-173-245-58-51, status-403)
[DNS_NAME]          	ap01.manage.microsoft.com	sslcert	(affiliate, distance-1, subdomain)
[TECHNOLOGY]        	{"host": "ns1.digitalocean.com", "technology": "cloudflare", "url": "http://ns1.digitalocean.com:8880/"}	httpx->wappalyzer	(cdn-cloudflare, cloud-digitalocean, in-scope)
[DNS_NAME]          	www.vpnuntrust-nyc3.digitalocean.com	internetdb	(cloud-digitalocean, in-scope, subdomain)
[URL]               	http://mirrors.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-index-of, in-scope, ip-172-67-148-71, status-200)
[URL]               	https://deploy.digitalocean.com/	httpx	(cdn-cloudflare, cloud-digitalocean, dir, http-title-301-moved-permanently, in-scope, ip-104-19-173-68, status-301)
[DNS_NAME]          	walt.ns.cloudflare.com	NS	(affiliate, cdn-cloudflare, distance-1, subdomain)
[DNS_NAME]          	obs-marathon.nyc3.internal.digitalocean.com	certspotter->speculate	(cloud-digitalocean, in-scope, subdomain)
[OPEN_TCP_PORT]     	blr1.sonar.digitalocean.com:443	speculate	(cdn-cloudflare, cloud-digitalocean, in-scope)
[OPEN_TCP_PORT]     	brand.digitalocean.com:80	internetdb	(cloud-amazon, cloud-digitalocean, in-scope)
